"","date","government_name","government_ID","district_name","district_ID","petrol","diesel","bottled_water","treated_water","soap","laundry_powder","sanitary_napkins","cost_cubic_meter","exchange_rates","num_obs"
"509","2019-04-01","Taizz","YE15","Al Ma'afer","YE1521",400,400,120,100,130,100,550,2000,NA,7
"510","2019-04-01","Taizz","YE15","Al Mawasit","YE1522",425,415,120,100,120,110,500,1600,NA,7
"511","2019-04-01","Hajjah","YE17","Qafl Shamer","YE1713",650,440,100,125,130,86,550,3000,510,3
"512","2019-04-01","Hajjah","YE17","Al Mahabishah","YE1715",750,440,120,175,150,100,600,7000,510,3
"513","2019-04-01","Hajjah","YE17","Bani Qa'is","YE1724",NA,NA,125,NA,150,120,500,3000,505,5
"514","2019-04-01","Hajjah","YE17","Najrah","YE1726",365,NA,120,NA,147.5,100,500,NA,505,4
"515","2019-04-01","Al Hudaydah","YE18","Alluheyah","YE1802",660,660,120,150,150,100,550,4000,510,3
"516","2019-04-01","Al Hudaydah","YE18","Al Qanawis","YE1806",430,430,120,150,140,100,550,2500,510,3
"517","2019-04-01","Al Hudaydah","YE18","Az Zaydiyah","YE1807",NA,NA,130,120,130,150,350,1250,500,7
"518","2019-04-01","Al Hudaydah","YE18","Bajil","YE1810",NA,NA,120,60,100,80,350,850,515,8
"519","2019-04-01","Al Hudaydah","YE18","Bayt Al Faqiah","YE1817",NA,NA,140,100,120,75,350,1750,518,7
"520","2019-04-01","Al Hudaydah","YE18","Al Khawkhah","YE1820",390,390,110,100,111,100,340,2000,500,3
"521","2019-04-01","Al Hudaydah","YE18","Zabid","YE1824",NA,NA,150,NA,140,140,380,NA,525,11
"522","2019-04-01","Dhamar","YE20","Wusab As Safil","YE2007",875,938,140,400,120,140,750,3500,525,9
"523","2019-04-01","Shabwah","YE21","Ataq","YE2113",360,365,100,100,100,120,500,960,510,3
"524","2019-04-01","Shabwah","YE21","Habban","YE2114",350,350,100,100,140,120,500,3000,510,3
"525","2019-04-01","Sa'ada","YE22","Monabbih","YE2203",400,400,150,NA,170,150,700,500,510,3
"526","2019-04-01","Sa'ada","YE22","Ghamr","YE2204",490,400,200,NA,100,190,700,1200,515,3
"527","2019-04-01","Sa'ada","YE22","Saqayn","YE2209",650,600,140,100,100,150,570,3500,520,3
"528","2019-04-01","Sana'a","YE23","Hamdan","YE2301",365,430,100,60,150,100,500,950,520,6
"529","2019-04-01","Sana'a","YE23","Arhab","YE2302",365,430,100,70,150,100,500,1400,527.5,6
"530","2019-04-01","Sana'a","YE23","Nihm","YE2303",NA,450,100,NA,150,110,500,1500,NA,3
"531","2019-04-01","Sana'a","YE23","Bani Hushaysh","YE2304",365,430,100,70,150,100,500,1125,520,6
"532","2019-04-01","Sana'a","YE23","Sanhan","YE2305",850,750,120,100,120,150,600,4500,520,3
"533","2019-04-01","Sana'a","YE23","Bani Matar","YE2307",700,600,130,100,100,150,580,4200,550,3
"534","2019-04-01","Sana'a","YE23","Khwlan","YE2312",365,430,100,NA,150,100,500,2000,525,3
"535","2019-04-01","Aden","YE24","Al Buraiqeh","YE2404",315,365,150,175,150,100,600,3250,500,10
"536","2019-04-01","Aden","YE24","Khur Maksar","YE2408",315,NA,125,100,120,75,425,5000,520,10
"537","2019-04-01","Lahj","YE25","Al Milah","YE2508",NA,350,150,NA,150,150,500,1500,509,3
"538","2019-04-01","Lahj","YE25","Tuban","YE2515",315,370,150,130,95,100,550,500,512.5,10
"539","2019-04-01","Amran","YE29","Jabal Iyal Yazid","YE2912",365,430,110,450,150,109,833,1200,523,5
"540","2019-04-01","Amran","YE29","Amran","YE2915",365,430,110,300,150,91,791.5,900,523,5
"541","2019-04-01","Socotra","YE32","Hidaybu","YE3201",235,235,130,NA,150,130,650,800,500,3
"542","2019-03-01","Ibb","YE11","Yarim","YE1102",365,430,120,100,150,80,500,1200,578,3
"543","2019-03-01","Ibb","YE11","Dhi As Sufal","YE1116",365,430,130,500,120,90.90909091,450,3000,583,3
"544","2019-03-01","Ibb","YE11","Al Mashannah","YE1118",365,430,100,400,100,72.72727273,400,3000,580,3
"545","2019-03-01","Ibb","YE11","Al Dhihar","YE1119",365,430,120,500,130,110,500,2000,582,3
"546","2019-03-01","Sana'a City","YE13","Az'zal","YE1303",365,430,100,85,100,100,525,1166,525,13
"547","2019-03-01","Sana'a City","YE13","Assafi'yah","YE1304",365,430,100,65,100,100,575,1166,525,13
"548","2019-03-01","Sana'a City","YE13","Al Wahdah","YE1306",365,430,100,47.5,100,100,525,1500,525,13
"549","2019-03-01","Sana'a City","YE13","Ma'ain","YE1308",355,440,115,100,150,125,650,1125,557,6
"550","2019-03-01","Sana'a City","YE13","Ath'thaorah","YE1309",365,430,100,300,140,100,450,1700,560,3
"551","2019-03-01","Sana'a City","YE13","Bani Al Harith","YE1310",365,430,100,65,150,100,500,1050,586,6
"552","2019-03-01","Taizz","YE15","As Silw","YE1513",400,450,100,100,180,150,750,NA,600,3
"553","2019-03-01","Taizz","YE15","Ash Shamayatayn","YE1514",375,400,100,100,110,91,450,4400,583,3
"554","2019-03-01","Taizz","YE15","Al Qahirah","YE1518",340,340,100,80,150,120,700,1000,555,3
"555","2019-03-01","Taizz","YE15","At Ta'iziyah","YE1520",375,440,150,100,150,111,550,2000,585,13
"556","2019-03-01","Taizz","YE15","Al Ma'afer","YE1521",400,425,150,200,150,109,500,600,588,7
"557","2019-03-01","Taizz","YE15","Al Mawasit","YE1522",400,425,150,150,140,109,500,500,588,7
"558","2019-03-01","Al Jawf","YE16","Bart Al Anan","YE1610",375,435,110,310,100,100,850,900,570,3
"559","2019-03-01","Hajjah","YE17","Qafl Shamer","YE1713",440,370,100,87.5,128,86,700,4500,575,3
"560","2019-03-01","Hajjah","YE17","Al Mahabishah","YE1715",370,440,120,170,160,100,700,6500,570,3
"561","2019-03-01","Hajjah","YE17","Bani Qa'is","YE1724",375,430,120,NA,130,118,500,1500,560,6
"562","2019-03-01","Hajjah","YE17","Najrah","YE1726",375,430,120,NA,120,109,400,1200,560,4
"563","2019-03-01","Al Hudaydah","YE18","Alluheyah","YE1802",375,390,150,100,150,91,700,2500,570,3
"564","2019-03-01","Al Hudaydah","YE18","Al Qanawis","YE1806",370,380,150,87.5,130,109,700,2500,570,3
"565","2019-03-01","Al Hudaydah","YE18","Az Zaydiyah","YE1807",365,430,120,70,100,75,320,1000,530,7
"566","2019-03-01","Al Hudaydah","YE18","Bajil","YE1810",365,430,120,70,100,60,305,500,500,7
"567","2019-03-01","Al Hudaydah","YE18","Bayt Al Faqiah","YE1817",375,NA,107.5,55,100,100,350,2000,530,5
"568","2019-03-01","Al Hudaydah","YE18","Hays","YE1819",385,410,110,NA,133,98,400,1250,555,3
"569","2019-03-01","Al Hudaydah","YE18","Al Khawkhah","YE1820",370,400,105,NA,74,106.5,384,3000,582.5,3
"570","2019-03-01","Al Hudaydah","YE18","Zabid","YE1824",400,480,160,130,135,135,375,NA,565,10
"571","2019-03-01","Al Hudaydah","YE18","At Tuhayat","YE1826",420,375,140,NA,128,120,400,NA,NA,3
"572","2019-03-01","Dhamar","YE20","Wusab As Safil","YE2007",375,430,110,320,120,120,570,3200,590,9
"573","2019-03-01","Dhamar","YE20","Dhamar City","YE2008",365,430,100,400,130,100,450,2000,586,3
"574","2019-03-01","Shabwah","YE21","Ataq","YE2113",365,365,100,150,120,118,400,1388,587,3
"575","2019-03-01","Shabwah","YE21","Habban","YE2114",275,362.5,100,NA,150,130,750,3875,585,3
"576","2019-03-01","Sa'ada","YE22","Monabbih","YE2203",400,400,150,NA,160,140,700,3000,560,5
"577","2019-03-01","Sa'ada","YE22","Ghamr","YE2204",400,400,180,NA,100,180,680,1000,560,3
"578","2019-03-01","Sa'ada","YE22","Saqayn","YE2209",365,450,120,100,200,200,550,5000,580,3
"579","2019-03-01","Sa'ada","YE22","Sahar","YE2211",375,435,110,310,100,100,1000,800,580,3
"580","2019-03-01","Sa'ada","YE22","Sa'adah","YE2215",365,430,120,200,150,130,500,1000,555,3
"581","2019-03-01","Sana'a","YE23","Hamdan","YE2301",365,440,100,60,150,100,500,850,570.5,6
"582","2019-03-01","Sana'a","YE23","Arhab","YE2302",365,430,100,70,150,100,500,1375,587,6
"583","2019-03-01","Sana'a","YE23","Nihm","YE2303",370,450,100,NA,160,100,520,1300,NA,3
"584","2019-03-01","Sana'a","YE23","Bani Hushaysh","YE2304",365,430,100,60,150,100,500,1100,540,6
"585","2019-03-01","Sana'a","YE23","Sanhan","YE2305",370,450,140,100,120,150,600,4500,590,3
"586","2019-03-01","Sana'a","YE23","Khwlan","YE2312",365,430,100,NA,150,100,500,2000,565,3
"587","2019-03-01","Aden","YE24","Al Buraiqeh","YE2404",290,355,150,100,150,150,525,1000,588,10
"588","2019-03-01","Aden","YE24","Khur Maksar","YE2408",290,NA,125,70,120,136,500,5000,580,10
"589","2019-03-01","Lahj","YE25","Al Milah","YE2508",325,375,150,NA,150,118,550,2000,589,3
"590","2019-03-01","Lahj","YE25","Tuban","YE2515",300,375,150,100,150,91,550,1000,585,10
"591","2019-03-01","Amran","YE29","Jabal Iyal Yazid","YE2912",365,430,120,350,150,109,833,1000,585,5
"592","2019-03-01","Amran","YE29","Amran","YE2915",365,430,120,200,150,100,625,900,590,5
"593","2019-03-01","Al Dhale'e","YE30","Qa'atabah","YE3003",330,380,120,100,213,80,550,2000,544,3
"594","2019-03-01","Al Dhale'e","YE30","Ad Dhale'e","YE3006",325,375,100,100,208,75,500,2500,545,3
"595","2019-03-01","Socotra","YE32","Hidaybu","YE3201",230,230,120,NA,160,140,700,900,560,3
"596","2019-02-01","Ibb","YE11","Yarim","YE1102",325,375,130,200,130,120,550,1500,595,3
"597","2019-02-01","Ibb","YE11","Dhi As Sufal","YE1116",325,350,130,150,130,120,500,4000,570,3
"598","2019-02-01","Ibb","YE11","Al Mashannah","YE1118",325,375,130,200,140,120,600,3000,550,3
"599","2019-02-01","Ibb","YE11","Al Dhihar","YE1119",325,375,130,200,140,120,550,3000,550,3
"600","2019-02-01","Sana'a City","YE13","Old City","YE1301",325,375,100,150,100,150,500,2000,565,3
"601","2019-02-01","Sana'a City","YE13","Az'zal","YE1303",325,375,80,115,120,90,500,1975,NA,8
"602","2019-02-01","Sana'a City","YE13","Assafi'yah","YE1304",325,375,100,80,120,100,600,1333,595,13
"603","2019-02-01","Sana'a City","YE13","Al Wahdah","YE1306",325,375,100,80,89.6,100,500,1500,595,14
"604","2019-02-01","Sana'a City","YE13","Ma'ain","YE1308",325,375,85,120,108,85,475,1800,600,7
"605","2019-02-01","Sana'a City","YE13","Ath'thaorah","YE1309",325,375,100,400,130,100,450,1500,555,3
"606","2019-02-01","Sana'a City","YE13","Bani Al Harith","YE1310",325,420,100,60,145,100,490,1150,550,6
"607","2019-02-01","Taizz","YE15","Dhubab","YE1506",305,325,125,100,128.7037037,110,158.3333333,NA,550,9
"608","2019-02-01","Taizz","YE15","Mashra'a Wa Hadnan","YE1509",312.5,320,130,100,100,91.875,527.0833333,1000,585,14
"609","2019-02-01","Taizz","YE15","As Silw","YE1513",330,350,140,100,150,95.454545455,500,3000,555,10
"610","2019-02-01","Taizz","YE15","Ash Shamayatayn","YE1514",372.5,385,140,180,120,125,585,NA,600,6
"611","2019-02-01","Taizz","YE15","Al Wazi'iyah","YE1515",310,325,100,100,100,72.72727273,500,3500,573,3
"612","2019-02-01","Taizz","YE15","Al Qahirah","YE1518",347.5,352.5,110,115,150,120,565,3900,595,6
"613","2019-02-01","Taizz","YE15","Salh","YE1519",325,325,100,80,NA,70,550,1300,580,3
"614","2019-02-01","Taizz","YE15","At Ta'iziyah","YE1520",325,340,125,80,120,100,515,2850,588,6
"615","2019-02-01","Taizz","YE15","Al Ma'afer","YE1521",315,315,110,120,130,85.454545455,575,1000,550,10
"616","2019-02-01","Taizz","YE15","Al Mawasit","YE1522",330,340,120,150,150,90.90909091,500,NA,NA,7
"617","2019-02-01","Al Jawf","YE16","Bart Al Anan","YE1610",325,375,100,350,100,120,NA,875,590,3
"618","2019-02-01","Hajjah","YE17","Abs","YE1704",325,375,120,100,120,100,400,1000,593,3
"619","2019-02-01","Hajjah","YE17","Aslem","YE1712",325,375,120,100,120,100,400,1000,593,3
"620","2019-02-01","Hajjah","YE17","Qafl Shamer","YE1713",325,380,120,75,130,120,550,3000,560,3
"621","2019-02-01","Hajjah","YE17","Al Mahabishah","YE1715",330,370,100,100,150,100,600,6000,560,3
"622","2019-02-01","Hajjah","YE17","Bani Qa'is","YE1724",325,380,100,NA,120,90.90909091,500,1500,590,5
"623","2019-02-01","Hajjah","YE17","Najrah","YE1726",325,375,100,NA,100,109.0909091,500,1000,590,5
"624","2019-02-01","Al Hudaydah","YE18","Az Zuhrah","YE1801",325,375,120,100,120,100,400,1000,593,3
"625","2019-02-01","Al Hudaydah","YE18","Alluheyah","YE1802",325,380,130,75,130,120,700,1500,560,3
"626","2019-02-01","Al Hudaydah","YE18","Al Qanawis","YE1806",330,370,150,75,150,120,650,2000,550,3
"627","2019-02-01","Al Hudaydah","YE18","Az Zaydiyah","YE1807",325,375,150,75,150,90.90909091,500,1000,580,9
"628","2019-02-01","Al Hudaydah","YE18","Bajil","YE1810",325,375,150,65,140,63.63636364,575,500,590,6
"629","2019-02-01","Al Hudaydah","YE18","Bayt Al Faqiah","YE1817",335,385,90,100,105,77.272727275,360,1600,585,8
"630","2019-02-01","Al Hudaydah","YE18","Hays","YE1819",320,330,105,NA,111.1111111,120,325,1500,575,8
"631","2019-02-01","Al Hudaydah","YE18","Al Khawkhah","YE1820",290,320,125,100,138.4920635,110,312.5,NA,NA,7
"632","2019-02-01","Al Hudaydah","YE18","Zabid","YE1824",350,400,150,NA,160,150,420,NA,600,9
"633","2019-02-01","Al Hudaydah","YE18","At Tuhayat","YE1826",350,350,140,NA,120,120,350,NA,NA,3
"634","2019-02-01","Dhamar","YE20","Wusab As Safil","YE2007",335,375,110,310,105,100,500,3000,570,15
"635","2019-02-01","Dhamar","YE20","Dhamar City","YE2008",325,375,100,430,130,100,500,1700,555,3
"636","2019-02-01","Shabwah","YE21","Ataq","YE2113",240,320,100,80,130,118.1818182,500,985,595,3
"637","2019-02-01","Shabwah","YE21","Habban","YE2114",240,275,100,NA,150,120,500,3500,595,3
"638","2019-02-01","Sa'ada","YE22","Saqayn","YE2209",400,430,120,95,140,150,550,4500,585,5
"639","2019-02-01","Sa'ada","YE22","Sahar","YE2211",325,375,100,300,100,100,1200,850,580,3
"640","2019-02-01","Sa'ada","YE22","Sa'adah","YE2215",325,375,100,300,100,100,1200,800,580,3
"641","2019-02-01","Sana'a","YE23","Hamdan","YE2301",325,420,100,50,145,100,500,900,550,6
"642","2019-02-01","Sana'a","YE23","Arhab","YE2302",325,420,100,60,150,100,500,1500,552.5,6
"643","2019-02-01","Sana'a","YE23","Nihm","YE2303",325,450,100,NA,150,120,500,1500,NA,3
"644","2019-02-01","Sana'a","YE23","Bani Hushaysh","YE2304",325,420,100,60,145,100,500,1150,560,6
"645","2019-02-01","Sana'a","YE23","Khwlan","YE2312",325,375,100,NA,150,100,500,1800,550,3
"646","2019-02-01","Aden","YE24","Al Buraiqeh","YE2404",275,310,130,150,200,90.90909091,575,2500,590,10
"647","2019-02-01","Aden","YE24","Khur Maksar","YE2408",275,NA,130,75,120,136.3636364,500,NA,590,10
"648","2019-02-01","Lahj","YE25","Al Milah","YE2508",275,300,150,NA,150,63.63636364,600,1500,581,3
"649","2019-02-01","Lahj","YE25","Tuban","YE2515",275,305,110,150,150,90.90909091,600,250,572.5,10
"650","2019-02-01","Amran","YE29","Jabal Iyal Yazid","YE2912",335,392.5,115,250,120,90.90909091,550,950,560,5
"651","2019-02-01","Amran","YE29","Amran","YE2915",325,375,110,147.727272725,135,100.000000005,500,850,570,5
"652","2019-02-01","Al Dhale'e","YE30","Qa'atabah","YE3003",300,310,120,100,156,80,550,2000,560,3
"653","2019-02-01","Al Dhale'e","YE30","Ad Dhale'e","YE3006",275,300,110,100,192,80,500,2250,557.5,6
"654","2019-02-01","Socotra","YE32","Hidaybu","YE3201",235,230,100,100,96,80,600,1000,580,3
"655","2019-01-01","Ibb","YE11","Yarim","YE1102",410,410,100,170,130,100,450,2000,563,3
"656","2019-01-01","Ibb","YE11","Dhi As Sufal","YE1116",340,340,100,100,100,100,400,2500,545,3
"657","2019-01-01","Ibb","YE11","Al Mashannah","YE1118",390,390,120,200,130,80,450,3000,545,3
"658","2019-01-01","Ibb","YE11","Al Dhihar","YE1119",372.5,400,110,200,115,100,500,2150,532,2
"659","2019-01-01","Abyan","YE12","Khanfir","YE1211",310,310,120,100,120,80,500,NA,555,18
"660","2019-01-01","Sana'a City","YE13","Old City","YE1301",426,426,100,120,84.16,105,600,NA,NA,8
"661","2019-01-01","Sana'a City","YE13","Shu'aub","YE1302",425,425,100,95,76.8,100,575,1333,545,13
"662","2019-01-01","Sana'a City","YE13","Az'zal","YE1303",430,430,100,120,89.6,90,550,1800,NA,9
"663","2019-01-01","Sana'a City","YE13","Assafi'yah","YE1304",425,425,100,95,76.8,100,550,1333,545,13
"664","2019-01-01","Sana'a City","YE13","Al Wahdah","YE1306",410,410,100,450,132.70588235,90,700,794,560,10
"665","2019-01-01","Sana'a City","YE13","At Tahrir","YE1307",410,410,100,460,188.2352941,120,750,363.5,550,3
"666","2019-01-01","Sana'a City","YE13","Ath'thaorah","YE1309",410,410,100,250,160,100,450,1800,550,3
"667","2019-01-01","Sana'a City","YE13","Bani Al Harith","YE1310",410,410,100,70,160,100,500,1050,542,6
"668","2019-01-01","Taizz","YE15","Dhubab","YE1506",350,350,120,150,112,100,600,2500,560,3
"669","2019-01-01","Taizz","YE15","Mashra'a Wa Hadnan","YE1509",325,325,150,110,102.74509805,100,500,4500,543.5,15
"670","2019-01-01","Taizz","YE15","As Silw","YE1513",340,340,120,100,170.66666665,80,400,2675,550,14
"671","2019-01-01","Taizz","YE15","Ash Shamayatayn","YE1514",475,475,135,170,120,130,700,NA,580,6
"672","2019-01-01","Taizz","YE15","Al Wazi'iyah","YE1515",392.5,392.5,120,125,105.33333335,134.54545455,512.5,3000,548,6
"673","2019-01-01","Taizz","YE15","Salh","YE1519",350,350,100,110,80,100,600,6500,582.5,4
"674","2019-01-01","Taizz","YE15","Al Ma'afer","YE1521",325,325,150,150,171.4285714,90.90909091,700,1100,535,10
"675","2019-01-01","Taizz","YE15","Al Mawasit","YE1522",340,340,135,100,154.28571425,90.90909091,625,3000,580,10
"676","2019-01-01","Al Jawf","YE16","Bart Al Anan","YE1610",400,400,100,305,103,110,800,1000,560,3
"677","2019-01-01","Hajjah","YE17","Abs","YE1704",430,430,120,50,125.33333335,90,425,1250,515,6
"678","2019-01-01","Hajjah","YE17","Aslem","YE1712",410,410,120,50,80,80,450,1000,530,5
"679","2019-01-01","Hajjah","YE17","Qafl Shamer","YE1713",420,420,100,150,128,63.63636364,750,3300,520,3
"680","2019-01-01","Hajjah","YE17","Al Mahabishah","YE1715",410,410,100,120,128,71.42857143,600,6000,520,3
"681","2019-01-01","Hajjah","YE17","Ku'aydinah","YE1722",420,430,120,100,137.1428571,90.90909091,550,2000,515,11
"682","2019-01-01","Hajjah","YE17","Bani Qa'is","YE1724",410,410,120,NA,171.4285714,90.90909091,400,2000,530,3
"683","2019-01-01","Hajjah","YE17","Najrah","YE1726",410,410,120,NA,137.1428571,90.90909091,500,1000,530,3
"684","2019-01-01","Al Hudaydah","YE18","Az Zuhrah","YE1801",450,450,120,50,170.6666667,100,400,1500,520,3
"685","2019-01-01","Al Hudaydah","YE18","Alluheyah","YE1802",460,460,120,150,149.3333333,110,650,2400,530,3
"686","2019-01-01","Al Hudaydah","YE18","Al Qanawis","YE1806",420,420,120,150,128,90.90909091,600,2200,530,3
"687","2019-01-01","Al Hudaydah","YE18","Az Zaydiyah","YE1807",410,410,130,250,171.4285714,109.0909091,400,1000,535,7
"688","2019-01-01","Al Hudaydah","YE18","Bajil","YE1810",410,410,150,80,160,109.0909091,500,600,515,7
"689","2019-01-01","Al Hudaydah","YE18","Al Khawkhah","YE1820",330,330,150,100,138.6666667,110,350,NA,528,8
"690","2019-01-01","Al Hudaydah","YE18","Zabid","YE1824",400,410,150,NA,112,130,3500,NA,570,9
"691","2019-01-01","Dhamar","YE20","Wusab As Safil","YE2007",420,420,120,320,120,120,530,3000,NA,3
"692","2019-01-01","Dhamar","YE20","Dhamar City","YE2008",410,410,100,475,160,80,500,1500,550,3
"693","2019-01-01","Sa'ada","YE22","Saqayn","YE2209",450,450,170,150,120,150,450,6500,540,3
"694","2019-01-01","Sa'ada","YE22","Sahar","YE2211",415,415,100,300,110,105,925,950,570,3
"695","2019-01-01","Sa'ada","YE22","Sa'adah","YE2215",415,415,100,300,100,100,900,900,560,3
"696","2019-01-01","Sana'a","YE23","Hamdan","YE2301",420,420,100,55,160,100,500,800,550,5
"697","2019-01-01","Sana'a","YE23","Arhab","YE2302",410,410,100,80,160,110,500,1350,547.5,6
"698","2019-01-01","Sana'a","YE23","Nihm","YE2303",450,450,100,NA,160,120,500,1400,NA,3
"699","2019-01-01","Sana'a","YE23","Bani Hushaysh","YE2304",410,410,105,70,154.66666665,110,500,1150,566.5,6
"700","2019-01-01","Sana'a","YE23","Khwlan","YE2312",410,410,100,NA,160,80,500,2000,560,4
"701","2019-01-01","Aden","YE24","Al Buraiqeh","YE2404",292.5,310,135,150,171.4285714,122.72727275,500,2125,530,10
"702","2019-01-01","Aden","YE24","Khur Maksar","YE2408",275,NA,150,65,137.1428571,122.72727275,525,5000,525,5
"703","2019-01-01","Lahj","YE25","Al Milah","YE2508",310,310,150,NA,171.4285714,63.63636364,600,370,532,3
"704","2019-01-01","Lahj","YE25","Tuban","YE2515",305,305,120,300,165.7142857,45.45454545,550,250,530,10
"705","2019-01-01","Amran","YE29","Amran","YE2915",410,410,100,300,137.1428571,90.90909091,500,900,550,5
"706","2019-01-01","Al Dhale'e","YE30","Qa'atabah","YE3003",300,300,100,100,230.4,80,600,2500,533,3
"707","2019-01-01","Al Dhale'e","YE30","Ad Dhale'e","YE3006",300,300,95,97.5,217.2,76.363636365,500,2250,530,6
"708","2019-01-01","Socotra","YE32","Hidaybu","YE3201",300,300,100,120,96,110,600,1200,520,3
"709","2018-12-01","Ibb","YE11","Yarim","YE1102",435,450,100,140,150,70,450,2000,520,3
"710","2018-12-01","Ibb","YE11","Dhi As Sufal","YE1116",400,425,120,140,150,90.90909091,350,3000,515,3
"711","2018-12-01","Ibb","YE11","Al Mashannah","YE1118",435,475,120,200,150,70,370,2500,495,3
"712","2018-12-01","Ibb","YE11","Al Dhihar","YE1119",435,447.5,100,200,130,72.72727273,350,2500,495,3
"713","2018-12-01","Abyan","YE12","Khanfir","YE1211",325,350,130,100,145,80,525,NA,530,18
"714","2018-12-01","Sana'a City","YE13","Old City","YE1301",NA,NA,120,120,130,90,500,NA,465,5
"715","2018-12-01","Sana'a City","YE13","Shu'aub","YE1302",395,500,100,80,120,100,575,1333,490,13
"716","2018-12-01","Sana'a City","YE13","Az'zal","YE1303",395,500,100,90,100,100,500,1333,490,13
"717","2018-12-01","Sana'a City","YE13","Assafi'yah","YE1304",395,NA,105,100,120,90,500,900,NA,9
"718","2018-12-01","Sana'a City","YE13","As Sabain","YE1305",395,445,100,100,120,120,470,1154,510,3
"719","2018-12-01","Sana'a City","YE13","Al Wahdah","YE1306",395,445,150,305,210,155,750,450,505,3
"720","2018-12-01","Sana'a City","YE13","At Tahrir","YE1307",400,420,120,150,130,130,650,2000,510,3
"721","2018-12-01","Sana'a City","YE13","Ath'thaorah","YE1309",395,445,100,300,150,100,550,1800,500,3
"722","2018-12-01","Sana'a City","YE13","Bani Al Harith","YE1310",435,450,110,70,150,110,500,1050,480,6
"723","2018-12-01","Al Bayda","YE14","Rada'","YE1413",400,410,225,300,145,150,545,2000,509,6
"724","2018-12-01","Taizz","YE15","Dhubab","YE1506",380,390,120,130,140,100,600,2500,530,5
"725","2018-12-01","Taizz","YE15","Mashra'a Wa Hadnan","YE1509",400,400,120,100,111.1111111,81.81818182,500,966.5,490,13
"726","2018-12-01","Taizz","YE15","As Silw","YE1513",NA,NA,NA,100,150,90.90909091,500,2153,500,16
"727","2018-12-01","Taizz","YE15","Ash Shamayatayn","YE1514",400,400,120,NA,140,100,575,4000,525,6
"728","2018-12-01","Taizz","YE15","Al Wazi'iyah","YE1515",375,350,100,100,93,90.90909091,550,3000,520,7
"729","2018-12-01","Taizz","YE15","Al Ma'afer","YE1521",350,340,120,150,120,90.90909091,500,2000,490,3
"730","2018-12-01","Taizz","YE15","Al Mawasit","YE1522",365,350,120,100,150,109.0909091,550,2000,490,4
"731","2018-12-01","Al Jawf","YE16","Bart Al Anan","YE1610",435,475,100,300,105,105,800,1600,495,2
"732","2018-12-01","Hajjah","YE17","Abs","YE1704",420,450,120,50,180,90,400,1500,510,5
"733","2018-12-01","Hajjah","YE17","Aslem","YE1712",425,600,130,70,180,90,400,1200,490,3
"734","2018-12-01","Hajjah","YE17","Qafl Shamer","YE1713",440,445,120,110,150,90,700,2700,470,3
"735","2018-12-01","Hajjah","YE17","Al Mahabishah","YE1715",450,445,150,120,100,100,700,2900,470,3
"736","2018-12-01","Hajjah","YE17","Ku'aydinah","YE1722",440,475,120,100,125,109.0909091,575,2625,500,11
"737","2018-12-01","Hajjah","YE17","Bani Qa'is","YE1724",435,475,120,237.5,120,181.8181818,NA,1500,505,5
"738","2018-12-01","Hajjah","YE17","Najrah","YE1726",435,480,120,NA,130,181.8181818,700,1500,505,5
"739","2018-12-01","Al Hudaydah","YE18","Az Zuhrah","YE1801",425,600,130,70,180,90,400,1500,490,3
"740","2018-12-01","Al Hudaydah","YE18","Alluheyah","YE1802",430,430,150,100,130,120,500,2000,500,3
"741","2018-12-01","Al Hudaydah","YE18","Al Qanawis","YE1806",445,430,150,100,150,140,500,2000,500,3
"742","2018-12-01","Al Hudaydah","YE18","Az Zaydiyah","YE1807",435,475,150,125,130,100,400,1500,525,8
"743","2018-12-01","Al Hudaydah","YE18","Bajil","YE1810",435,475,150,67.5,130,122.72727275,500,500,525,9
"744","2018-12-01","Al Hudaydah","YE18","Al Khawkhah","YE1820",360,360,150,80,120,120,406.25,2000,500,5
"745","2018-12-01","Al Hudaydah","YE18","Zabid","YE1824",417.5,410,120,120,120,109.0909091,350,6000,490,9
"746","2018-12-01","Dhamar","YE20","Wusab As Safil","YE2007",439.95,485,120,400,110,130,650,4500,520,9
"747","2018-12-01","Dhamar","YE20","Dhamar City","YE2008",395,445,100,500,120,100,490,1500,500,3
"748","2018-12-01","Sa'ada","YE22","Monabbih","YE2203",500,550,150,NA,170,200,600,3000,500,3
"749","2018-12-01","Sa'ada","YE22","Ghamr","YE2204",600,570,150,NA,150,140,700,2000,500,3
"750","2018-12-01","Sa'ada","YE22","Razih","YE2205",500,500,100,NA,150,150,650,1200,500,3
"751","2018-12-01","Sa'ada","YE22","Saqayn","YE2209",510,550,170,55,160,120,565,1350,490,6
"752","2018-12-01","Sa'ada","YE22","Sahar","YE2211",435,502.5,130,80,95,90,NA,2000,505,2
"753","2018-12-01","Sa'ada","YE22","Sa'adah","YE2215",435,530,120,75,100,NA,NA,2000,500,2
"754","2018-12-01","Sana'a","YE23","Hamdan","YE2301",415,466,100,50,145,100,500,900,485,6
"755","2018-12-01","Sana'a","YE23","Arhab","YE2302",395,450,100,60,145,100,500,1500,505,6
"756","2018-12-01","Sana'a","YE23","Bani Hushaysh","YE2304",417.5,475,100,60,145,105,510,1125,485,6
"757","2018-12-01","Sana'a","YE23","Sanhan","YE2305",342.5,447.5,122.5,100,130,120,550,1275,512,6
"758","2018-12-01","Sana'a","YE23","Bani Matar","YE2307",375,450,125,100,120,125,550,1300,507.5,6
